card-3-clubs,card-3-clubs,"=UNICHAR(HEX2DEC(""f2c2""))",Card 3 of clubs: Playing card: 3 of clubs (board)
card-3-diamonds,card-3-diamonds,"=UNICHAR(HEX2DEC(""f2c3""))",Card 3 of diamonds: Playing card: 3 of diamonds (board)
card-3-hearts,card-3-hearts,"=UNICHAR(HEX2DEC(""f2c4""))",Card 3 of hearts: Playing card: 3 of hearts (board)
card-3-spades,card-3-spades,"=UNICHAR(HEX2DEC(""f2c5""))",Card 3 of spades: Playing card: 3 of spades (board)
card-4-clubs,card-4-clubs,"=UNICHAR(HEX2DEC(""f2c6""))",Card 4 of clubs: Playing card: 4 of clubs (board)
card-4-diamonds,card-4-diamonds,"=UNICHAR(HEX2DEC(""f2c7""))",Card 4 of diamonds: Playing card: 4 of diamonds (board)
card-4-hearts,card-4-hearts,"=UNICHAR(HEX2DEC(""f2c8""))",Card 4 of hearts: Playing card: 4 of hearts (board)
card-4-spades,card-4-spades,"=UNICHAR(HEX2DEC(""f2c9""))",Card 4 of spades: Playing card: 4 of spades (board)
card-5-clubs,card-5-clubs,"=UNICHAR(HEX2DEC(""f2ca""))",Card 5 of clubs: Playing card: 5 of clubs (board)
card-5-diamonds,card-5-diamonds,"=UNICHAR(HEX2DEC(""f2cb""))",Card 5 of diamonds: Playing card: 5 of diamonds (board)
card-5-hearts,card-5-hearts,"=UNICHAR(HEX2DEC(""f2cc""))",Card 5 of hearts: Playing card: 5 of hearts (board)
card-5-spades,card-5-spades,"=UNICHAR(HEX2DEC(""f2cd""))",Card 5 of spades: Playing card: 5 of spades (board)
card-6-clubs,card-6-clubs,"=UNICHAR(HEX2DEC(""f2ce""))",Card 6 of clubs: Playing card: 6 of clubs (board)
card-6-diamonds,card-6-diamonds,"=UNICHAR(HEX2DEC(""f2cf""))",Card 6 of diamonds: Playing card: 6 of diamonds (board)
card-6-hearts,card-6-hearts,"=UNICHAR(HEX2DEC(""f2d0""))",Card 6 of hearts: Playing card: 6 of hearts (board)
card-6-spades,card-6-spades,"=UNICHAR(HEX2DEC(""f2d1""))",Card 6 of spades: Playing card: 6 of spades (board)
card-7-clubs,card-7-clubs,"=UNICHAR(HEX2DEC(""f2d2""))",Card 7 of clubs: Playing card: 7 of clubs (board)
card-7-diamonds,card-7-diamonds,"=UNICHAR(HEX2DEC(""f2d3""))",Card 7 of diamonds: Playing card: 7 of diamonds (board)
card-7-hearts,card-7-hearts,"=UNICHAR(HEX2DEC(""f2d4""))",Card 7 of hearts: Playing card: 7 of hearts (board)
card-7-spades,card-7-spades,"=UNICHAR(HEX2DEC(""f2d5""))",Card 7 of spades: Playing card: 7 of spades (board)
card-8-clubs,card-8-clubs,"=UNICHAR(HEX2DEC(""f2d6""))",Card 8 of clubs: Playing card: 8 of clubs (board)
card-8-diamonds,card-8-diamonds,"=UNICHAR(HEX2DEC(""f2d7""))",Card 8 of diamonds: Playing card: 8 of diamonds (board)
card-8-hearts,card-8-hearts,"=UNICHAR(HEX2DEC(""f2d8""))",Card 8 of hearts: Playing card: 8 of hearts (board)
card-8-spades,card-8-spades,"=UNICHAR(HEX2DEC(""f2d9""))",Card 8 of spades: Playing card: 8 of spades (board)
card-9-clubs,card-9-clubs,"=UNICHAR(HEX2DEC(""f2da""))",Card 9 of clubs: Playing card: 9 of clubs (board)
card-9-diamonds,card-9-diamonds,"=UNICHAR(HEX2DEC(""f2db""))",Card 9 of diamonds: Playing card: 9 of diamonds (board)
card-9-hearts,card-9-hearts,"=UNICHAR(HEX2DEC(""f2dc""))",Card 9 of hearts: Playing card: 9 of hearts (board)
card-9-spades,card-9-spades,"=UNICHAR(HEX2DEC(""f2dd""))",Card 9 of spades: Playing card: 9 of spades (board)
card-ace-clubs,card-ace-clubs,"=UNICHAR(HEX2DEC(""f2de""))",Card ace of clubs: Playing card: ace of clubs (board)
card-ace-diamonds,card-ace-diamonds,"=UNICHAR(HEX2DEC(""f2df""))",Card ace of diamonds: Playing card: ace of diamonds (board)
card-ace-hearts,card-ace-hearts,"=UNICHAR(HEX2DEC(""f2e0""))",Card ace of hearts: Playing card: ace of hearts (board)
card-ace-spades,card-ace-spades,"=UNICHAR(HEX2DEC(""f2e1""))",Card ace of spades: Playing card: ace of spades (board)
card-burn,card-burn,"=UNICHAR(HEX2DEC(""f2e2""))",Card burn: This card should be discarded from the stack. No players will be able to use it. (board)
card-discard,card-discard,"=UNICHAR(HEX2DEC(""f2e3""))",Card discard: Disposal of a card. Other players may be able to freely pick it afterwards to improve their deck. (board hand)
card-draw,card-draw,"=UNICHAR(HEX2DEC(""f2e4""))",Card draw: Grab the card on top of the stack. (arrow board)
card-exchange,card-exchange,"=UNICHAR(HEX2DEC(""f2e5""))","Card exchange: If you're wise or lucky, you'll may receive a better card during this deck swap. If not, you may need to shuffle them again. (arrow board)"
card-jack-clubs,card-jack-clubs,"=UNICHAR(HEX2DEC(""f2e6""))",Card jack of clubs: Playing card: jack of clubs (board)
card-jack-diamonds,card-jack-diamonds,"=UNICHAR(HEX2DEC(""f2e7""))",Card jack of diamonds: Playing card: jack of diamonds (board)
card-jack-hearts,card-jack-hearts,"=UNICHAR(HEX2DEC(""f2e8""))",Card jack of hearts: Playing card: jack of hearts (board)
card-jack-spades,card-jack-spades,"=UNICHAR(HEX2DEC(""f2e9""))",Card jack of spades: Playing card: jack of spades (board)
card-joker,card-joker,"=UNICHAR(HEX2DEC(""f2ea""))",Card joker: This trump card can be very effective to fill the gaps or win a little victory over aces. (board)
card-king-clubs,card-king-clubs,"=UNICHAR(HEX2DEC(""f2eb""))",Card king of clubs: Playing card: king of clubs (board)
card-king-diamonds,card-king-diamonds,"=UNICHAR(HEX2DEC(""f2ec""))",Card king of diamonds: Playing card: king of diamonds (board)
card-king-hearts,card-king-hearts,"=UNICHAR(HEX2DEC(""f2ed""))",Card king of hearts: Playing card: king of hearts (board)
card-king-spades,card-king-spades,"=UNICHAR(HEX2DEC(""f2ee""))",Card king of spades: Playing card: king of spades (board)
card-pick,card-pick,"=UNICHAR(HEX2DEC(""f2ef""))",Card pick: Pick the right card depending of your overall strategy. (board)
card-pickup,card-pickup,"=UNICHAR(HEX2DEC(""f2f0""))",Card pickup: Select a random card in the pile. If you're lucky it will benefit your strategy during this turn. (board hand)
card-play,card-play,"=UNICHAR(HEX2DEC(""f2f1""))",Card play: One of the cards in your hand will have a big impact on the game: choose carefully the one needed. (board hand)
card-queen-clubs,card-queen-clubs,"=UNICHAR(HEX2DEC(""f2f2""))",Card queen of clubs: Playing card: queen of clubs (board)
card-queen-diamonds,card-queen-diamonds,"=UNICHAR(HEX2DEC(""f2f3""))",Card queen of diamonds: Playing card: queen of diamonds (board)
card-queen-hearts,card-queen-hearts,"=UNICHAR(HEX2DEC(""f2f4""))",Card queen of hearts: Playing card: queen of hearts (board)
card-queen-spades,card-queen-spades,"=UNICHAR(HEX2DEC(""f2f5""))",Card queen of spades: Playing card: queen of spades (board)
card-random,card-random,"=UNICHAR(HEX2DEC(""f2f6""))","Card random: Don't choose yourself, just let the destiny do its job and hope for the best outcome, if the deck was shuffled enough. (board)"
cardboard-box-closed,cardboard-box-closed,"=UNICHAR(HEX2DEC(""f2f7""))",Cardboard box closed: A package just arrived at the front door. Is it a gift? (container)
cardboard-box,cardboard-box,"=UNICHAR(HEX2DEC(""f2f8""))",Cardboard box: A light crate to go by the mail. (container)
cargo-crane,cargo-crane,"=UNICHAR(HEX2DEC(""f2f9""))",Cargo crane: Use hydraulic pistons to carry heavy freight containers from ships to docks in trade harbors. This is almost like a mechanical hand. (machine sea)
cargo-crate,cargo-crate,"=UNICHAR(HEX2DEC(""f2fa""))",Cargo crate: The crane can lift many of these big containers on a dock. (container)
cargo-ship,cargo-ship,"=UNICHAR(HEX2DEC(""f2fb""))",Cargo ship: Huge transporter that cross whole oceans to exchange goods stored in containers. (boat)
carillon,carillon,"=UNICHAR(HEX2DEC(""f2fc""))",Carillon: A loud bell from a church steeple that is used as a warning signal for the surrounding villages in case of danger. (sound)
carnival-mask,carnival-mask,"=UNICHAR(HEX2DEC(""f2fd""))",Carnival mask: During the Venice festival hide your pretty face behind a richly decorated feather mask. (mask)
carnivore-mouth,carnivore-mouth,"=UNICHAR(HEX2DEC(""f2fe""))",Carnivore mouth: Only meat will pass through these teeth and find their way to the stomach. (mouth)
carnivorous-plant,carnivorous-plant,"=UNICHAR(HEX2DEC(""f2ff""))",Carnivorous plant: An evil Dionaea Muscipula with sharp teeth ready to gulp nearby insects. (creature plant super-mario)
carnyx,carnyx,"=UNICHAR(HEX2DEC(""f300""))",Carnyx: Gallic trumpet designed to howl a disturbing war-song. (celtic sound)
carousel,carousel,"=UNICHAR(HEX2DEC(""f301""))",Carousel: Wooden horses going in circle to please children. (building toy)
carpet-bombing,carpet-bombing,"=UNICHAR(HEX2DEC(""f302""))",Carpet bombing: A war plane destroying strategic targets on the ground and turning buildings into ruins and ashes. (bomb vehicle world-wars)
carrier,carrier,"=UNICHAR(HEX2DEC(""f303""))",Carrier: A floating military airport which serves as a tactical advanced position. (boat sea)
carrion,carrion,"=UNICHAR(HEX2DEC(""f304""))",Carrion: A rotten corps not resting underneath a decent burial. Like it's waiting for the garbage collector. (anatomy death skull)
carrot,carrot,"=UNICHAR(HEX2DEC(""f305""))",Carrot: An orange vegetable ready to be shredded by the teeth of a hungry rabbit. Carrots can also be turned into juice or soup. (food fruit plant)
cartwheel,cartwheel,"=UNICHAR(HEX2DEC(""f306""))","Cartwheel: No need to reinvent the wheel again and again... well, this one may enjoy a tire though. (vehicle western)"
cash,cash,"=UNICHAR(HEX2DEC(""f307""))","Cash: Before credit card advent, money and coins were the real deal to trade or buy goods. (bag catan metal money)"
cassowary-head,cassowary-head,"=UNICHAR(HEX2DEC(""f308""))",Cassowary head: This huge bird may look like an ostrich but it has more in common with a deadly velociraptor. (animal australia bird)
castle-2,castle-2,"=UNICHAR(HEX2DEC(""f309""))",Castle: Heavy walls protect lords' dungeons against marching armies. (building civilization vampire)
castle-ruins,castle-ruins,"=UNICHAR(HEX2DEC(""f30a""))",Castle ruins: This castle used to be a symbol of power for its lord. Now it's only the reflect of its downfall. (building)
castle,castle,"=UNICHAR(HEX2DEC(""f30b""))",Castle: Heavy walls protect lords' dungeons against marching armies. (building civilization vampire)
cat,cat,"=UNICHAR(HEX2DEC(""f30c""))",Cat: A little tamed feline that can easily hunt in the snow without being noticed by mice. (animal arimaa egypt mammal)
catapult,catapult,"=UNICHAR(HEX2DEC(""f30d""))",Catapult: Medieval war machine throwing heavy rocks or dead bodies to destroy fortresses walls. (greek-roman machine)
catch,catch,"=UNICHAR(HEX2DEC(""f30e""))",Catch: You need good reflexes and grip to catch this thrown stick in mid-air with your bare hands. (action hand)
caterpillar,caterpillar,"=UNICHAR(HEX2DEC(""f30f""))",Caterpillar: Soon it will form a chrysalid and spawn a beautiful butterfly. (insect)
cauldron-2,cauldron-2,"=UNICHAR(HEX2DEC(""f310""))",Cauldron: It has a place of choice in Panoramix kitchen to mix the famous magic potion. (container kitchenware liquid)
cauldron,cauldron,"=UNICHAR(HEX2DEC(""f311""))",Cauldron: It has a place of choice in Panoramix kitchen to mix the famous magic potion. (container kitchenware liquid)
cavalry,cavalry,"=UNICHAR(HEX2DEC(""f312""))",Cavalry: A mounted knight leading his horse to victory. It's quite devastating against infantry. (body mammal)
cave-entrance,cave-entrance,"=UNICHAR(HEX2DEC(""f313""))",Cave entrance: A dark tunnel under a rocky mountain leading to mines. (door nature stone stone-age)
caveman,caveman,"=UNICHAR(HEX2DEC(""f314""))","Caveman: This primitive human being is our ancestor. He was living ages ago, in prehistoric times. (body stone-age)"
cctv-camera,cctv-camera,"=UNICHAR(HEX2DEC(""f315""))",CCTV Camera: A surveillance device to spy on honest citizens and record their moves. (electronic)
ceiling-barnacle,ceiling-barnacle,"=UNICHAR(HEX2DEC(""f316""))",Ceiling barnacle: A long tongue coming from above to strangle and digest. (creature trap)
ceiling-light,ceiling-light,"=UNICHAR(HEX2DEC(""f317""))",Ceiling light: A powerful light bulb is illuminating the room. There's a switch on the wall to turn it off. (household light)
celebration-fire,celebration-fire,"=UNICHAR(HEX2DEC(""f318""))",Celebration fire: This bonfire produces huge flames at the center of the dancing tribe. (fire)
cellar-barrels,cellar-barrels,"=UNICHAR(HEX2DEC(""f319""))",Cellar barrels: Wine or whisky being kept in the coolness of an underground winery. (container farm france)
cement-shoes,cement-shoes,"=UNICHAR(HEX2DEC(""f31a""))",Cement shoes: To stay immobile because of heavy weight at your feet. This strategy is also employed by the mafia to hide bodies at the bottom of lake and rivers. (body state trap)
centaur-heart,centaur-heart,"=UNICHAR(HEX2DEC(""f31b""))",Centaur heart: A glass container to increase maximum health. (heart)
centaur,centaur,"=UNICHAR(HEX2DEC(""f31c""))",Centaur: A mythical being half man half horse who usually carries a bow with him. (creature greek-roman mammal)
centipede,centipede,"=UNICHAR(HEX2DEC(""f31d""))",Centipede: Hundreds of tiny legs let this strange beast move almost like a snake. (animal insect)
centurion-helmet,centurion-helmet,"=UNICHAR(HEX2DEC(""f31e""))",Centurion helmet: A galea with a crimson crest to impress during an encounter. (greek-roman hat)
ceremonial-mask,ceremonial-mask,"=UNICHAR(HEX2DEC(""f31f""))",Ceremonial mask: The healer of this tribe wears this painted mask to drive away spirits. (mask)
chain-lightning,chain-lightning,"=UNICHAR(HEX2DEC(""f320""))",Chain lightning: Domino effects dealing damages on troups. (lightning)
chain-mail,chain-mail,"=UNICHAR(HEX2DEC(""f321""))",Chain mail: Metal T-Shirt to block blade stabbing. (armor clothing)
chained-arrow-heads,chained-arrow-heads,"=UNICHAR(HEX2DEC(""f322""))",Chained arrow heads: Tips of arrows following each other along a line. (arrow)
chained-heart,chained-heart,"=UNICHAR(HEX2DEC(""f323""))","Chained heart: After the end of a long relationship, you're not ready to give your love yet. Your affection is unreachable. (heart state)"
chaingun,chaingun,"=UNICHAR(HEX2DEC(""f324""))",Chaingun: 6 rotating chambers ready to fire at high speed. (gun weapon)
chainsaw,chainsaw,"=UNICHAR(HEX2DEC(""f325""))",Chainsaw: Used by modern lumberjacks to quickly cut logs or by survivors to amputate zombies limbs. (machine tool wood zombie)
chakram,chakram,"=UNICHAR(HEX2DEC(""f326""))",Chakram: A sharp disk that can be thrown like a frisbee by Xena the warrior. (blade)
chalice-drops,chalice-drops,"=UNICHAR(HEX2DEC(""f327""))",Chalice drops: Holy sweating gathered in a cup. (kitchenware liquid vampire)
chalk-outline-murder,chalk-outline-murder,"=UNICHAR(HEX2DEC(""f328""))",Chalk outline murder: A dead body was laying on this exact spot a few hours ago. Now the police has secured an investigation parameter to grab the critical clues. (blood body death police)
chameleon-glyph,chameleon-glyph,"=UNICHAR(HEX2DEC(""f329""))",Chameleon glyph: This master of disguise of the animal reign curls tightly when it needs to rest. (reptile symbol)
champagne-cork,champagne-cork,"=UNICHAR(HEX2DEC(""f32a""))",Champagne cork: It will pop with a loud noise during a celebration. (bottle rank)
champions,champions,"=UNICHAR(HEX2DEC(""f32b""))","Champions: This sport team won the competition and shows the cup to the cheering crowd. In the second place, they often receive silver medals. (rank sport)"
chanterelles,chanterelles,"=UNICHAR(HEX2DEC(""f32c""))",Chanterelles: Tasty orangish mushrooms cooked in French cuisine. (mushroom)
character,character,"=UNICHAR(HEX2DEC(""f32d""))",Character: A generic silhouette of a person standing up in portrait mode. (body)
charcuterie,charcuterie,"=UNICHAR(HEX2DEC(""f32e""))","Charcuterie: It's apero time, with ham, bacon, paté, rillettes, saucisson, cheese… (food)"
charged-arrow,charged-arrow,"=UNICHAR(HEX2DEC(""f32f""))",Charged arrow: This piercing arrow is electrical and will deal big damages if it touches water. (arrow lightning)
charging-bull,charging-bull,"=UNICHAR(HEX2DEC(""f330""))",Charging bull: A dangerous dash from a raging beast. This situation occurs many times during corridas. (animal mammal)
charging,charging,"=UNICHAR(HEX2DEC(""f331""))",Charging: This battery is connected to the grid and will soon be full. (electronic energy)
chariot,chariot,"=UNICHAR(HEX2DEC(""f332""))",Chariot: A light vehicle pulled by horses in epic races on sand tracks. (greek-roman vehicle)
charm,charm,"=UNICHAR(HEX2DEC(""f333""))",Charm: The power of love without artifice. (heart)
chart,chart,"=UNICHAR(HEX2DEC(""f334""))",Chart: Graph chart going up through the roof in a irregular progression. High sales probably. (arrow gui rank)
chat-bubble,chat-bubble,"=UNICHAR(HEX2DEC(""f335""))",Chat bubble: Someone is saying something out loud to express its feelings. (action gui)
check-mark,check-mark,"=UNICHAR(HEX2DEC(""f336""))","Check mark: This task has been done, it is confirmed by this v-shape. (gui symbol)"
checkbox-tree,checkbox-tree,"=UNICHAR(HEX2DEC(""f337""))",Checkbox tree: A structured todo list or menu needs to remember what has been accomplished. (gui symbol)
checked-shield,checked-shield,"=UNICHAR(HEX2DEC(""f338""))",Checked Shield: This defense plate can also be used to play tic tac toe during a more muscular confrontation. (shield)
checkered-diamond,checkered-diamond,"=UNICHAR(HEX2DEC(""f339""))",Checkered diamond: This translucent piece of emerald may be turned into a talisman. (mineral)
checkered-flag,checkered-flag,"=UNICHAR(HEX2DEC(""f33a""))","Checkered flag: Indicates the end of a car race, after the ultimate lap. All the drivers must make their last efforts if they want to win. (flag rank sport)"
checklist,checklist,"=UNICHAR(HEX2DEC(""f33b""))",Checklist: Tasks to do. (gui)
cheerful,cheerful,"=UNICHAR(HEX2DEC(""f33c""))","Cheerful: In a good mood, today was a good and delightful day and you feel uplifted. (arrow heart)"
cheese-wedge,cheese-wedge,"=UNICHAR(HEX2DEC(""f33d""))",Cheese wedge: A large piece of Gruyere. (food france)
chef-toque,chef-toque,"=UNICHAR(HEX2DEC(""f33e""))",Chef toque: This white fluffy hat is part of the traditional uniform to prepare wonderful cuisine in a gastronomic restaurant. (hat kitchenware)
chelsea-boot,chelsea-boot,"=UNICHAR(HEX2DEC(""f33f""))",Chelsea boot: Ankle hight boots with elastic panel. (boot)
chemical-arrow,chemical-arrow,"=UNICHAR(HEX2DEC(""f340""))",Chemical arrow: This dart may be poisoned with curare and inflict longstanding pain to the subject. (arrow chemical poison)
chemical-bolt,chemical-bolt,"=UNICHAR(HEX2DEC(""f341""))",Chemical bolt: A large acid drop. (chemical)
chemical-drop,chemical-drop,"=UNICHAR(HEX2DEC(""f342""))",Chemical drop: If it's acid it can go through many layer of materials before stopping. (chemical liquid)
chemical-tank,chemical-tank,"=UNICHAR(HEX2DEC(""f343""))","Chemical tank: Depending of the mixture inside and the amount of bubbles, this large tube may emits some kind of radiation. (chemical container liquid)"
cherish,cherish,"=UNICHAR(HEX2DEC(""f344""))",Cherish: Deep affection towards something: could be love to someone or simple enjoying an object. (hand heart)
cherry,cherry,"=UNICHAR(HEX2DEC(""f345""))",Cherry: Small berries available just before summer with a small but hard core inside. (food fruit)
chess-bishop,chess-bishop,"=UNICHAR(HEX2DEC(""f346""))",Chess bishop: The Bishop speciality is moving in diagonals (board)
chess-king,chess-king,"=UNICHAR(HEX2DEC(""f347""))",Chess king: Don't get surrounded or this is the end! (board hat)
chess-knight,chess-knight,"=UNICHAR(HEX2DEC(""f348""))",Chess knight: The knight's move is a L shape. (animal board)
chess-pawn,chess-pawn,"=UNICHAR(HEX2DEC(""f349""))",Chess pawn: An army of eight soldiers with limited movement. (board)
chess-queen,chess-queen,"=UNICHAR(HEX2DEC(""f34a""))",Chess queen: This mighty piece has large move possibilities. (board hat)
chess-rook,chess-rook,"=UNICHAR(HEX2DEC(""f34b""))",Chess rook: This tower can only move on straight path. (board tower)
chest-armor,chest-armor,"=UNICHAR(HEX2DEC(""f34c""))",Chest armor: A metal plate protecting internal organs from any wound. The pectoral and abdominal sections are carved. (armor)
chest,chest,"=UNICHAR(HEX2DEC(""f34d""))",Chest: Wooden box to keep treasure safely. (container lock)
chestnut-leaf,chestnut-leaf,"=UNICHAR(HEX2DEC(""f34e""))",Chestnut leaf: Chestnut from this tree can then be cooked in a fire or turned into dessert. (plant wood)
chewed-heart,chewed-heart,"=UNICHAR(HEX2DEC(""f34f""))","Chewed heart: The vampire was not only thirsty, he was also hungry and left a deep wound after biting. (heart)"
chewed-skull,chewed-skull,"=UNICHAR(HEX2DEC(""f350""))",Chewed skull: A piece of the bone structure has been eaten by a powerful jaw. (skull)
chicken-leg,chicken-leg,"=UNICHAR(HEX2DEC(""f351""))","Chicken leg: <h2 id=""nohome-true"">noHome: true</h2> This yummy piece of chicken meat has already been bitten by someone very hungry. (animal bird meat stone-age)"
chicken-oven,chicken-oven,"=UNICHAR(HEX2DEC(""f352""))",Chicken oven: Steaming meat coming from the hen house to eat in family for Sunday's lunch. (bird meat)
chicken,chicken,"=UNICHAR(HEX2DEC(""f353""))",Chicken: A rooster laying eggs in a nest. (animal bird farm)
chili-pepper,chili-pepper,"=UNICHAR(HEX2DEC(""f354""))",Chili pepper: Hot pimiento served in spicy meal in many tropical countries. It can make you cry. (food fruit mexico)
chimney,chimney,"=UNICHAR(HEX2DEC(""f355""))",Chimney: A fire is burning to keep the house warm during winter season. (smoke)
chips-bag,chips-bag,"=UNICHAR(HEX2DEC(""f356""))",Chips bag: Crispy chunks of fried potatoes are the perfect snack to eat on the couch or with during a picnic. (bag food)
chisel,chisel,"=UNICHAR(HEX2DEC(""f357""))",Chisel: A sharp blade used by carpenters to sculpt wood. (tool wood)
chocolate-bar,chocolate-bar,"=UNICHAR(HEX2DEC(""f358""))",Chocolate bar: A sweet candy made of cocoa and divided in small squares that can be eaten separately. (food)
choice,choice,"=UNICHAR(HEX2DEC(""f359""))",Choice: A decision has to be made between two outcomes leading to good or bad consequences. (action gui)
chopped-skull,chopped-skull,"=UNICHAR(HEX2DEC(""f35a""))",Chopped skull: A barbaric trepanation with small pieces of bones being smashed with an axe. (axe bone skull)
chopsticks,chopsticks,"=UNICHAR(HEX2DEC(""f35b""))",Chopsticks: A pair of wooden sticks to eat noodles or asian food. (kitchenware)
church,church,"=UNICHAR(HEX2DEC(""f35c""))",Church: A holy gathering place to practice cult of religion managed by monks and priests. (building)
cigale,cigale,"=UNICHAR(HEX2DEC(""f35d""))",Cigale: A big insect that enjoys singing during hot summer days in Mediterranean coutries. (insect)
cigar,cigar,"=UNICHAR(HEX2DEC(""f35e""))","Cigar: A delicacy from Cuba made of tobacco, disastrous for the lungs and for anyone breathing around. (poison smoke)"
cigarette,cigarette,"=UNICHAR(HEX2DEC(""f35f""))",Cigarette: Burning stick of tobacco and nicotine that leads to a strong addiction after a while. (poison smoke)
circle-cage,circle-cage,"=UNICHAR(HEX2DEC(""f360""))",Circle cage: A round overview of an artificial cell. (ball)
circle-claws,circle-claws,"=UNICHAR(HEX2DEC(""f361""))",Circle claws: Dangerous pieces dancing around. (spike)
circle-forest,circle-forest,"=UNICHAR(HEX2DEC(""f362""))","Circle forest: Pine trees packed in a dense grove, full with wild life. (nature wood)"
circle-sparks,circle-sparks,"=UNICHAR(HEX2DEC(""f363""))",Circle sparks: Those distorted and ephemeral stars are projected during a welding of circular objects like metal rings. (explosion star)
circle,circle,"=UNICHAR(HEX2DEC(""f364""))",Circle: A round outline to create a border. (ball gui)
circling-fish,circling-fish,"=UNICHAR(HEX2DEC(""f365""))","Circling fish: 2 fish going around in circle, pursuing each other in an endless loop. (fish)"
circuitry,circuitry,"=UNICHAR(HEX2DEC(""f366""))","Circuitry: A microchip to build part of computers, like motherboards, integrated transistors or microprocessors. (electronic machine robot)"
circular-saw,circular-saw,"=UNICHAR(HEX2DEC(""f367""))",Circular saw: To cut timber or big pieces of meat. (tool wood)
circular-sawblade,circular-sawblade,"=UNICHAR(HEX2DEC(""f368""))",Circular sawblade: Gordon Freeman really enjoys spliting Zombies in half by throwing these sharp blades in Ravenholm. (blade tool wood)
city-car,city-car,"=UNICHAR(HEX2DEC(""f369""))",City car: Small automobile to commute to work and drive your family slowly in the streets. (car vehicle)
clamp,clamp,"=UNICHAR(HEX2DEC(""f36a""))",Clamp: To keep two pieces of wood stuck together. (tool)
clapperboard,clapperboard,"=UNICHAR(HEX2DEC(""f36b""))",Clapperboard: A famous cinema sound made before each filmed sequence in a movie. (cinema gui)
clarinet,clarinet,"=UNICHAR(HEX2DEC(""f36c""))","Clarinet: A woodwind instrument, in form of a long tube. (musical-instrument)"
classical-knowledge,classical-knowledge,"=UNICHAR(HEX2DEC(""f36d""))","Classical knowledge: Science, poetry, arts… enlightment is part of this book. Turn the pages to understand the world. (book greek-roman)"
claw-hammer,claw-hammer,"=UNICHAR(HEX2DEC(""f36e""))",Claw hammer: Twist this hammer like a lever to remove old rusty nails from a piece of timber. (claw hammer tool)
claw-slashes,claw-slashes,"=UNICHAR(HEX2DEC(""f36f""))",Claw slashes: A triple mark with bloody consequences. (claw spike)
claw-string,claw-string,"=UNICHAR(HEX2DEC(""f370""))",Claw string: A necklace made of sharp claws. (claw)
claw,claw,"=UNICHAR(HEX2DEC(""f371""))",Claw: A pointy spike which probably belongs to an insect like creature. (animal claw insect)
claws,claws,"=UNICHAR(HEX2DEC(""f372""))",Claws: A pair of crab or insectoid hands. (claw insect)
clay-brick,clay-brick,"=UNICHAR(HEX2DEC(""f373""))",Clay brick: Material to build pottery or walls of simple houses. (stone stone-age)
claymore-explosive,claymore-explosive,"=UNICHAR(HEX2DEC(""f374""))",Claymore explosive: On a minefield this is connected to a detonator. One specific side needs to face the enemy line. (bomb weapon world-wars)
cleaver,cleaver,"=UNICHAR(HEX2DEC(""f375""))",Cleaver: A rotating blade resting on the floor which would tear feet apart. Can be part of a sawmill. (blade spike tool trap)
cleopatra,cleopatra,"=UNICHAR(HEX2DEC(""f376""))",Cleopatra: Powerful ancient Queen of Egypt who had a relationship with Julius Caesar. (egypt head)
click,click,"=UNICHAR(HEX2DEC(""f377""))",Click: Press the left button of a mouse or tap on a screen to trigger the labeled action. (gui hand)
cliff-crossing,cliff-crossing,"=UNICHAR(HEX2DEC(""f378""))","Cliff crossing: A brittle bridge at the top of two rocky formations. Deep down, the void. (bridge)"
cloak-dagger,cloak-dagger,"=UNICHAR(HEX2DEC(""f379""))",Cloak and Dagger: Maintain stealth during an attack is an efficient way to reduce large groups of guards into a silent resting mob. (blade)
cloak,cloak,"=UNICHAR(HEX2DEC(""f37a""))",Cloak: A protective piece of tissue to cover the whole body. (clothing)
cloaked-figure-on-horseback,cloaked-figure-on-horseback,"=UNICHAR(HEX2DEC(""f37b""))","Cloaked figure on horseback: A dark and mysterious rider, like a Nazgûl. (creature)"
clockwise-rotation,clockwise-rotation,"=UNICHAR(HEX2DEC(""f37c""))","Clockwise rotation: Turning from left to right in the top quadrant, like a reload button. (arrow gui)"
clockwork,clockwork,"=UNICHAR(HEX2DEC(""f37d""))",Clockwork: Delicate gears inside a watch usually crafted by Swiss experts. (machine steampunk time)
closed-barbute,closed-barbute,"=UNICHAR(HEX2DEC(""f37e""))",Closed barbute: Metal helmet with only narrow holes for the eyes and some vents on the side to let the air go through. (armor hat)
closed-doors,closed-doors,"=UNICHAR(HEX2DEC(""f37f""))","Closed doors: A protected gate with two thick panels, blocking the entrance to a lower dungeon. (building door lock)"
cloth-jar,cloth-jar,"=UNICHAR(HEX2DEC(""f380""))",Cloth jar: A transparent container to store sweet mixture like jam or honey. (bottle glass kitchenware)
clothes,clothes,"=UNICHAR(HEX2DEC(""f381""))",Clothes: A simple shirt and pants representing a common modern outfit. (clothing)
clothesline,clothesline,"=UNICHAR(HEX2DEC(""f382""))",Clothesline: A long string in gardens to attach cloth so they can dry in the wind. (clothing household)
clothespin,clothespin,"=UNICHAR(HEX2DEC(""f383""))",Clothespin: A wooden peg to attache your wet clothes to a line dancing in the wind. (clothing household)
cloud-download,cloud-download,"=UNICHAR(HEX2DEC(""f384""))",Cloud download: Grab a file from someone else computer. (arrow gui)
